, , , , , , , , , , , , , , 
EigenValues,4.07669213258988,2.40854395485465,0,1.79492044948189,1.43543604958709,0.934147963210883,0.749749260701723,0.659826997458855,0.300190066541044,0.233545685016563,0.157324897946577,0.105122069991274,0.0939687860383431,0.0505316865812263
FacWW_P,-0.113876298048765,-0.109979296446159,0,0.132991302824887,-0.222362470121785,0.906809239437839,0.144051733951216,0.212118251635083,-0.048696218120944,0.0209749008206472,0.00389494541870019,0.0601539842369697,-0.0161585644066067,-0.114240523206473
FacPmine,-0.131806599466731,-0.183575154900275,0,0.291845657716222,-0.27801962056916,-0.372460393433464,0.591680164269777,0.536783295645555,-0.0648225380821042,-0.0238876128554058,-0.0486823786924701,0.00693082036421448,-0.0476096612350911,0.00725589000513569
ManureP_Seas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FertP_Seas,-0.416690227147204,0.10787076530629,0,-0.128604565940344,0.299078564836572,0.00146333583177793,0.18612921873922,-0.0422935843999172,0.293783869257766,-0.267805602558893,-0.072803630222829,-0.327711285788677,-0.296538373897078,-0.560046596603183
Pmines_v17,-0.319510205441253,-0.31791221680052,0,0.229257038154404,-0.256213201523835,-0.101903307439474,-0.178223116143485,-0.248745403953795,0.16223861598298,-0.356670241518184,0.179801873050085,0.176862840149971,0.556185969674619,-0.219390011906807
GeolP,-0.355201909146113,0.374295121510728,0,-0.0564402371071563,-0.0473516121981067,-0.0444625689553542,0.0603942590501136,-0.0268204926662793,-0.355159187004747,0.548573530034834,-0.0396896341797387,-0.195787557293834,0.453145434895208,-0.222808390845235
urban_Seas,-0.192683132675674,0.503366006740249,0,0.0147226149912207,-0.323800997209481,-0.053542179661982,-0.0225588299966786,-0.041296031128117,0.00605211964154354,-0.0605569181097454,0.636132815911713,0.276320031009457,-0.337571015249717,0.0259870471053788
logAirTemp,-0.0207627380826785,-0.159834573252533,0,-0.568640893858293,-0.320899586061887,-0.0405458045463969,-0.166963821142226,0.335650719128477,0.54486029177295,0.290781962814616,0.091173284999891,-0.0821152954904836,0.0949164382681542,-0.00436061414831792
logPPT,-0.0630581381640251,-0.143462594047654,0,-0.608613303619152,-0.294654173811278,-0.0208082837508205,0.0520694041595467,-0.05659479613116,-0.578520466327572,-0.402848161895712,-0.0738877200099797,-0.0786433388978215,-0.0569525350934418,-0.00184626244126731
PrevSurfSoMoi,0.167724374785695,0.380089282805932,0,0.251686488714355,-0.262886306624154,-0.0244667887868861,-0.48399453241004,0.389449356539386,-0.023594910842948,-0.326251326221451,-0.212508130576396,-0.382873853308112,0.0610564792850954,-0.0771272031903381
PrevET,-0.203636773301085,-0.310801451306578,0,0.0155722066093318,0.470184063243759,-0.00955624977581294,-0.334748282646088,0.450626578451369,-0.288146348324249,0.0149349810621092,0.480775845606756,-0.0984788961185473,-0.00853184562706969,0.0352030797762459
PrevEVIMean,-0.43772844434283,0.101379226592079,0,-0.0621708280971766,0.0999604254228132,-0.0490742996259751,-0.27738361080802,0.216907805929948,-0.013490403437772,-0.0025409525483415,-0.501196721897701,0.620656378741271,-0.128737760024364,0.0684504157452125
lkfactup,-0.206116658509246,-0.380099273718102,0,0.251177143458854,-0.347130330961611,-0.0966801933816419,-0.31191864631468,-0.268297469256814,-0.11837091026786,0.349628720340219,-0.103612168140489,-0.235911289597123,-0.494227927699302,-0.0626452748824962
rchtot,0.471751435714748,-0.0779682328135413,0,-0.018244856029567,-0.0246196175088481,-0.0960099414396796,-0.0864267238821448,0.105592601807938,-0.159010507563269,0.140375937635292,0.0416512780634145,0.364535498485866,-0.0633351597477353,-0.747645106824704
